wine_id,wine_name,wine_winery,wine_country,wine_region,wine_year,wine_type,wine_price,wine_alcohol
7773,Côtes-du-Rhône Rouge,E. Guigal,Frankreich,Côtes-du-Rhône,2017,red,10.5,13.5
50634,Albariño,Pazo Señorans,Spanien,Rías Baixas,2018,white,11.99,12.5
93061,Montepulciano d'Abruzzo,Masciarelli,Italien,Montepulciano d'Abruzzo,2015,red,9.9,13.0
82779,Corton-Charlemagne Grand Cru,Bonneau du Martray,Frankreich,Corton-Charlemagne Grand Cru,1998,white,490.0,13.0
1179602,Frauenfeld St. Laurent,Johanneshof Reinisch,Österreich,Thermenregion,2017,red,22.6,13.0
11888,Sud Primitivo di Manduria,San Marzano,Italien,Primitivo di Manduria,2019,red,9.65,14.0
1233981,Vieilles Vignes Mâcon-Chaintré,Domaine Valette,Frankreich,Mâcon-Chaintré,2015,white,29.0,0.0
79970,Barolo,Massolino,Italien,Barolo,2017,red,29.95,13.5
97118,Castel Del Monte Riserva Vigna Pedale,Torrevento,Italien,Castel del Monte,2015,red,10.5,13.0
1851297,Shiraz,Two Vines,Vereinigte Staaten,Washington,2017,red,8.4,13.0
1605129,Val dei Molini Custoza,Cantina di Custoza,Italien,Bianco di Custoza,2019,white,6.5,12.5
1236752,Reserva Tannat,Bodega Garzón,Uruguay,Maldonado,2018,red,19.9,0.0
1183012,Torre de Menagem Alvarinho - Trajadura,Quintas de Melgaço,Portugal,Vinho Verde,2019,white,7.2,0.0
1165137,Sauvignon Blanc Touraine,Domaine de l'Aumonier,Frankreich,Touraine,2019,white,9.9,13.5
4520168,Chianti Classico Riserva,Vallepicciola,Italien,Chianti Classico,2016,red,26.95,0.0
22238,Terroir Series Coletto Malbec,Trapiche,Argentinien,Mendoza,2015,red,33.92,14.5
1137272,Sancerre Blanc,Domaine du Nozay,Frankreich,Sancerre,2017,white,38.6,12.5
5296650,Toscana (Cabernet Sauvignon),Poggio Al Lupo,Italien,Toscana,2016,red,23.95,14.5
1107336,ARTEMIS Cabernet Sauvignon,Stag's Leap Wine Cellars,Vereinigte Staaten,Napa Valley,2018,red,57.75,14.5
90013,Pinot Noir Vom Sonnenberg,Birgit Braunstein,Österreich,Burgenland,2018,red,12.7,13.0
1474082,Domaine Ciringa Fosilni Breg Sauvignon Blanc,Tement,Slowenien,Štajerska,2017,white,14.5,12.0
23101,Grecante Grechetto Colli Martani,Arnaldo-Caprai,Italien,Colli Martani,2020,white,9.5,13.0
1164993,Quota 29 Primitivo,Menhir,Italien,Salento,2020,red,6.9,14.0
2437669,Stettener Riesling Kieselsandstein,Beurer,Deutschland,Württemberg,2017,white,14.5,12.5
1216292,Sablet (L'Olivet),Notre Dame des Pallières,Frankreich,Côtes-du-Rhône-Villages 'Sablet',2020,red,13.84,15.0
1609153,Tra Donne Sole Piemonte,Vite Colte,Italien,Piemont,2020,white,8.9,0.0
4896287,Sossego Alentejano Branco,Herdade do Peso,Portugal,Alentejano,2018,white,10.98,0.0
5131413,Dão Branco,Casa de Santar,Portugal,Dão,2018,white,9.23,0.0
1251094,Porta da Calada Tinto,Herdade da Calada,Portugal,Alentejano,2018,red,5.9,14.5
77774,Barbera d'Asti,Batasiolo,Italien,Barbera d'Asti,2017,red,9.6,13.5
7889769,Collezione di Famiglia Primitivo,Zonin,Italien,Puglia,2020,red,8.18,13.5
21664,Bellamarsilia Morellino di Scansano,Poggio Argentiera,Italien,Morellino di Scansano,2019,red,11.9,13.0
3946189,Chardonnay,Maison de La Villette,Frankreich,Vin de France,2019,white,6.2,13.5
1430726,Von Buhl Riesling,Reichsrat von Buhl,Deutschland,Pfalz,2018,white,13.9,0.0
76163,Chardonnay,Thelema,Südafrika,Stellenbosch,2017,white,15.9,13.0
4021,Gran Reserva Carmenère,Tarapacá,Chile,Maipo Valley,2018,red,15.9,0.0
1665561,Hautes Terres Listrac-Médoc,Château Fourcas Dupré,Frankreich,Listrac-Médoc,2016,red,15.9,13.0
1568115,Riesling Villa Loosen,Dr. Loosen,Deutschland,Mosel,2020,white,7.85,12.0
1143960,Villa Antinori Chianti Classico Riserva,Antinori,Italien,Chianti Classico,2016,red,18.88,13.5
7106029,Alboreto Nobile di Montepulciano,Talosa,Italien,Vino Nobile di Montepulciano,2017,red,16.7,14.5
1132696,Reserva 5 Año,Protos,Spanien,Ribera del Duero,2014,red,25.89,15.0
1182223,Sauvignon Collio,Borgo Conventi,Italien,Collio,2018,white,15.9,13.5
5624146,Los Intocables Black Malbec,Bodega Finca Las Moras,Argentinien,San Juan,2020,red,11.85,13.5
3173304,Greg Awatere Single Vineyard Sauvignon Blanc,Whitehaven,Neuseeland,Marlborough,2019,white,25.5,13.5
1189529,Côtes du Rhône,Xavier Vignon,Frankreich,Côtes-du-Rhône,2018,red,8.95,14.5
75982,Vinha Grande Douro,Casa Ferreirinha,Portugal,Douro,2019,red,12.5,14.0
1192185,Boet Erasmus,Vrede en Lust,Südafrika,Paarl,2016,red,19.95,13.5
1973162,Bla Bla Bla,Terra de Falanis,Spanien,Mallorca,2018,white,12.05,12.5
1133661,Poggio alle Mura Brunello di Montalcino,Banfi,Italien,Brunello di Montalcino,2015,red,45.0,14.5
9785746,Sangiovese,La Mozza,Italien,Maremma Toscana,2018,red,10.8,0.0
5052806,Saint-Émilion Grand Cru (Grand Cru Classé),Château Fombrauge,Frankreich,Saint-Émilion Grand Cru,2008,red,49.95,14.0
4419830,Culinaria Collection Chenin Blanc,Leopard’s Leap,Südafrika,Western Cape,2018,white,14.25,13.5
93035,Merlot,Tramin,Italien,Südtirol - Alto Adige,2019,red,9.9,13.0
8607,Sauvignon Blanc,La Motte Wine Estate,Südafrika,Franschhoek,2019,white,10.95,13.1
2337830,Angimbé (Tenuta Ficuzza),Cusumano,Italien,Terre Siciliane,2019,white,8.9,12.5
1242847,Frühlingsplätzchen Riesling GG,Emrich-Schönleber,Deutschland,Nahe,2015,white,41.0,12.0
1652146,Txakoli Getariako Txakolina,Txomin Etxaniz,Spanien,Getariako Txakolina,2019,white,9.95,11.0
90192,Lourens River Valley,Morgenster Estate,Südafrika,Stellenbosch,2013,red,19.95,14.5
4151972,Colección Albariño Rías Baixas,Pazo Señorans,Spanien,Rías Baixas,2017,white,20.9,13.5
1849316,Reserva,Muga,Spanien,Rioja,2014,red,17.9,14.0
1497062,Parcela Única Escolha,Anselmo Mendes,Portugal,Monção e Melgaço,2017,white,29.9,13.0
1658,Tenuta Guado al Tasso Bolgheri Superiore,Antinori,Italien,Bolgheri Superiore,2016,red,119.9,14.5
7103,Amarone della Valpolicella Classico,Tommasi,Italien,Amarone della Valpolicella Classico,2015,red,34.8,15.0
2410111,Gaia & Rey Langhe,Gaja,Italien,Langhe,2014,white,229.9,13.5
77888,Numanthia,Bodega Numanthia,Spanien,Toro,2012,red,49.9,14.5
1496861,Ribolla Gialla Collio,Cormòns,Italien,Collio,2020,white,9.9,12.5
4090296,Don Tommaso Gran Selezione Chianti Classico,Principe Corsini,Italien,Chianti Classico,2016,red,24.9,14.0
5080,Guidalberto,Tenuta San Guido,Italien,Toscana,2013,red,37.9,13.5
1176805,Amarone della Valpolicella,Antonio Roncolato,Italien,Amarone della Valpolicella,2015,red,37.9,15.0
1697,Chardonnay,Chateau Montelena,Vereinigte Staaten,Napa Valley,2018,white,68.75,13.9
71344,Limited Selection Cabernet Sauvignon - Carmenère,Montes,Chile,Colchagua Valley,2018,red,9.7,13.5
22552,Barbera d’Alba Vigna Martina,Elio Grasso,Italien,Barbera d'Alba,2017,red,25.5,15.0
2512576,Côtes du Rhône Vieilles Vignes,Clos du Mont-Olivet,Frankreich,Côtes-du-Rhône,2019,red,18.8,15.0
3142523,Pinot Grigio de Purcari,Château Purcari,Republik Moldau,South Eastern,2018,white,11.8,13.0
1213997,Lugana Bianco,Olivini,Italien,Lugana,2020,white,9.5,13.0
5078,Sassicaia,Tenuta San Guido,Italien,Bolgheri Sassicaia,2017,red,249.0,14.0
1206224,Gran Dominio Crianza,Tierras y Viñas,Spanien,Rioja,2017,red,7.27,13.5
10915,Parallèle 45 Côtes Du Rhône Blanc,Paul Jaboulet Aîné,Frankreich,Côtes-du-Rhône,2015,white,9.25,13.0
4150118,Sancerre Blanc,Domaine Vacheron,Frankreich,Sancerre,2019,white,39.9,14.0
9608,Soave Classico,Bolla,Italien,Soave Classico,2020,white,5.79,13.0
6401145,Quintessenz Pinot Bianco,Kellerei . Cantina KALTERN,Italien,Südtirol - Alto Adige,2018,white,22.5,13.5
5822395,French Flair,Under Oaks,Südafrika,Küstenregion,2015,red,19.9,14.5
1906037,Etna Calderara Sottana Rosso,Tenuta delle Terre Nere,Italien,Ätna,2017,red,37.8,14.5
1974055,Riesling Feinherb,Weingüter Wegeler,Deutschland,Rheingau,2018,white,14.04,11.0
875,Cosecha,Hacienda Monasterio,Spanien,Ribera del Duero,2018,red,45.0,15.5
21470,Grüner Veltliner Federspiel Weissenkirchen,Domäne Wachau,Österreich,Wachau,2020,white,10.5,12.5
55334,Chablis,Jean-Paul & Benoit Droin,Frankreich,Chablis,2020,white,32.0,0.0
1849316,Reserva,Muga,Spanien,Rioja,2017,red,17.9,14.0
10549,Chardonnay,Les Jamelles,Frankreich,Pays d'Oc,2017,white,6.95,13.5
7361194,Ehrenhausen Sauvignon Blanc,Gross,Österreich,Südsteiermark,2018,white,18.9,13.0
6263962,Rotschiefer Riesling,Weingut Würtzberg,Deutschland,Mosel,2017,white,11.95,0.0
2498198,Caya Cabernet Franc,Wölffer Estate,Vereinigte Staaten,Long Island,2018,red,29.9,0.0
10107,Sanct Valentin Gewürztraminer,St. Michael-Eppan,Italien,Südtirol - Alto Adige,2020,white,23.5,14.5
49644,Reserva,Cune (CVNE),Spanien,Rioja,2012,red,11.99,13.5
1720,Morning Fog Chardonnay,Wente Vineyards,Vereinigte Staaten,Livermore Valley,2012,white,11.78,0.0
1225467,Etna Rosso,Tenuta delle Terre Nere,Italien,Ätna,2017,red,39.8,0.0
4031091,La Dame de L'Hospital Graves,Château de L'Hospital,Frankreich,Graves,2019,red,11.5,14.1
1636536,Memoro Bianco,Piccini,Italien,Toscana,N.V.,white,11.95,13.0
1187729,Aleatico Sovana Superiore,Fattoria Aldobrandesca,Italien,Sovana,2019,red,17.7,0.0
65054,Chardonnay,Klein Constantia,Südafrika,Constantia,2017,white,24.95,13.0
4113090,Chenin Blanc Swartland Reserve,Delaire Graff,Südafrika,Swartland,2020,white,12.95,14.0
1247531,Cima Bianca,Fosso Corno,Italien,Abruzzo,2019,white,6.5,12.5
2307710,Nero d'Avola,Baglio di Pianetto,Italien,Terre Siciliane,2018,red,8.4,13.0
1100124,Albe Barolo,G.D. Vajra,Italien,Barolo,2014,red,42.0,14.5
1099286,Châteauneuf-du-Pape,Paul Autard,Frankreich,Châteauneuf-du-Pape,2018,red,32.99,0.0
1152488,Albariño,Paco & Lola,Spanien,Rías Baixas,2020,white,11.11,13.0
6820967,Lotto Unico,Terrescure,Italien,Toscana,2017,red,15.5,13.5
1478565,T Cuvée Bianco,Tramin,Italien,Südtirol - Alto Adige,2020,white,7.9,12.5
1612740,Rosso di Montalcino,La Poderina,Italien,Rosso di Montalcino,2019,red,12.7,14.0
6849174,Terroir d'Altitude Malbec,Fortant,Frankreich,Languedoc-Roussillon,2019,red,8.9,13.5
11886,Sud Primitivo - Merlot,San Marzano,Italien,Salento,2019,red,7.25,13.5
8409626,Diamanti Grillo,Principi di Butera,Italien,Sizilien,2020,white,9.5,13.0
1913584,Chablis 1er Cru 'Côte de Lechet',Bernard Defaix,Frankreich,Chablis 1er Cru 'Côte de Lechet',2018,white,28.5,13.0
1169076,Vieilles Vignes Saumur Blanc,Langlois-Chateau,Frankreich,Saumur,2017,white,18.5,0.0
10555,Cabernet Sauvignon,Les Jamelles,Frankreich,Pays d'Oc,2019,red,6.25,15.0
1401324,Tellus Syrah,Falesco,Italien,Lazio,2015,red,10.95,14.0
1209785,Estate Chardonnay,Taylors / Wakefield,Australien,Clare Valley,2018,white,8.89,13.0
1164121,Valpolicella Ripasso Superiore,Palazzo Maffei,Italien,Valpolicella Ripasso,2019,red,12.5,0.0
65154,Sauvignon Blanc,Klein Constantia,Südafrika,Constantia,2020,white,14.2,13.5
96926,Red,Bodegas Mauro,Spanien,Castilla y León,2019,red,29.95,14.5
1216147,Alentejano Reserva Branco,Terra d'Alter,Portugal,Alentejano,2018,white,9.6,14.5
1223116,Villa Albergotti Riserva Chianti,Tipici dell'Aretino,Italien,Chianti,2015,red,10.68,13.5
2599494,Gavi,Bosio,Italien,Gavi,2019,white,9.5,0.0
3215673,PassioneSentimento Rosso,Pasqua Vigneti e Cantine,Italien,Veneto,2017,red,9.95,14.0
2612292,12 e Mezzo Malvasia del Salento,Varvaglione,Italien,Salento,2018,white,7.4,12.5
1136984,Chardonnay,Hess Select,Vereinigte Staaten,Monterey,2018,white,11.5,13.5
779035,Reserve Malbec,Domaine Bousquet,Argentinien,Tupungato,2019,red,11.76,14.5
5957906,Kleiner Bruder,Karl May,Deutschland,Rheinhessen,2018,red,8.45,12.5
22447,Bolgheri Superiore,Ornellaia,Italien,Bolgheri Superiore,2008,red,499.0,15.0
1286379,Verdejo,José Pariente,Spanien,Rueda,2018,white,10.88,13.0
93051,Marina Cvetić Chardonnay,Masciarelli,Italien,Colline Teatine,2018,white,21.5,14.0
8139392,La Rochelle Moulin à Vent,Domaine Anita,Frankreich,Moulin-à-Vent,2019,red,19.9,13.5
1232561,Canoe Ridge Estate Merlot,Chateau Ste. Michelle,Vereinigte Staaten,Horse Heaven Hills,2015,red,24.95,14.5
1101472,Prima Tinto,Bodegas San Román,Spanien,Toro,2018,red,12.5,14.5
89061,Halenberg Riesling GG,Emrich-Schönleber,Deutschland,Nahe,2017,white,46.95,12.5
1134864,Le Crosare Valpolicella Ripasso Classico Superiore,Lenotti,Italien,Valpolicella Ripasso Classico,2018,red,10.9,14.5
5480023,White Label Nik Weis Schiefer Riesling,Weingut Nik Weis - St. Urbans-Hof,Deutschland,Mosel,2019,white,11.6,11.5
1802709,Branco,Moura Basto,Portugal,Vinho Verde,2015,white,4.73,0.0
1138073,Viña Collada Rioja,Marqués de Riscal,Spanien,Rioja,2016,red,7.43,13.5
1214669,Riesling Schlabberwein,Ellermann-Spiegel,Deutschland,Pfalz,2019,white,6.15,12.0
1313839,Manna Schweizer,Franz Haas,Italien,Südtirol - Alto Adige,2015,white,20.5,13.5
1367830,Morellino di Scansano,Fattoria le Pupille,Italien,Morellino di Scansano,2019,red,9.5,13.5
1387085,Cabernet Sauvignon,Alamos,Argentinien,Mendoza,2016,red,7.8999999999999995,13.0
3415961,Blanco,Hacienda López de Haro,Spanien,Rioja,2018,white,6.95,12.5
1126813,Crianza Ribera del Duero,Condado de Haza,Spanien,Ribera del Duero,2018,red,12.95,14.5
1169218,Merlot Riserva Siebeneich,Cantina Bolzano / Kellerei Bozen,Italien,Südtirol - Alto Adige,2017,red,29.9,14.0
2388758,Selección Especial,Abadía Retuerta,Spanien,Sardón de Duero,2014,red,25.67,14.0
1579237,Riesling Kostheim Weiß Erd GG,Künstler,Deutschland,Rheingau,2019,white,25.9,0.0
2576550,MunJebel Classico Bianco,Frank Cornelissen,Italien,Terre Siciliane,2017,white,34.8,0.0
1285350,Haiku,Castello di Ama,Italien,Toscana,2017,red,39.9,13.0
1084767,L'Arcione,La Tunella,Italien,Colli Orientali del Friuli,2016,red,22.2,14.5
2944797,Grauburgunder Herrenstück,Weingut Holger Koch,Deutschland,Baden,2015,white,16.95,0.8
5796944,OS Cantals,Cuevas de Arom,Spanien,Campo de Borja,2015,red,44.51,15.0
1629874,Reserve Malbec (Barrel Selection),Salentein,Argentinien,Tunuyán,2018,red,14.9,14.5
4991,La Segreta Il Bianco,Planeta,Italien,Sizilien,2020,white,6.25,12.5
7257365,Garnacha - Monastrell,Los Frailes,Spanien,Valencia,2018,red,8.2,13.5
1127193,Roero Arneis,Malvirà,Italien,Roero,2020,white,9.95,13.0
1715496,Sauvignon,La Tunella,Italien,Colli Orientali del Friuli,2017,white,13.15,13.0
4531623,Steinmauer,Korrell,Deutschland,Nahe,2019,white,17.95,0.0
84898,Mâcon-Verzé,Domaine Leflaive,Frankreich,Mâcon-Villages,2016,white,37.9,13.0
4942487,Louis Pinot Blanc,Battenfeld Spanier,Deutschland,Rheinhessen,2019,white,23.63,12.5
18715,Roda Reserva Rioja,Bodegas Roda,Spanien,Rioja,2017,red,25.9,14.5
9407216,Sauvignon Blanc,Stahl,Deutschland,Franken,2020,white,12.9,0.0
4910816,Ried Steinriegl Gelber Muskateller,Wohlmuth,Österreich,Südsteiermark,2019,white,19.9,12.5
1954403,Gewürztraminer,Ritterhof,Italien,Südtirol - Alto Adige,2020,white,12.9,14.0
1135311,Crianza,Cune (CVNE),Spanien,Rioja,2015,red,7.16,13.5
1136586,Musar Jeune Rouge,Château Musar,Libanon,Bekaa Valley,2018,red,14.9,13.5
8370,Pinot Grigio Trentino,Mezzacorona,Italien,Trentino,2019,white,6.9,12.5
2539592,Ürziger Würzgarten Riesling Spätlese,Markus Molitor,Deutschland,Mosel,2015,white,22.95,7.5
13651,Dominio de Atauta,Dominio de Atauta,Spanien,Ribera del Duero,2017,red,34.0,15.0
1672172,DMZ Chardonnay,DeMorgenzon,Südafrika,Western Cape,2020,white,11.5,13.7
24223,Quartz Stone Chardonnay,Glen Carlou,Südafrika,Paarl,2019,white,24.95,13.5
8299500,Labianca Liguria di Levante Bianco,Lvnae,Italien,Liguria,2020,white,8.9,0.0
93362,I Gelsi Bianco,Statti,Italien,Kalabrien,2020,white,5.9,12.5
99629,Palette Blanc,Château Simone,Frankreich,Palette,2014,white,99.5,13.5
1213195,4 Kilos,4 Kilos Vinícola,Spanien,Mallorca,2019,red,29.95,12.0
4950872,Vom Vulkan,Gut Hermannsberg,Deutschland,Nahe,2019,white,16.9,13.0
1149068,Chianti Superiore,Poggiotondo,Italien,Chianti,2018,red,10.88,13.5
1144799,Brunello di Montalcino,Camigliano,Italien,Brunello di Montalcino,2015,red,29.95,14.0
1173507,Gewürztraminer,Andrian,Italien,Südtirol - Alto Adige,2020,white,14.3,14.0
7973,Viña Ardanza Reserva,La Rioja Alta,Spanien,Rioja,2015,red,26.9,14.5
1204720,Perla Lugana,Perla del Garda,Italien,Lugana,2020,white,10.5,12.0
1236347,Aragone Maremma Toscana,La Mozza,Italien,Maremma Toscana,2015,red,25.0,0.0
3163723,Vino Nobile di Montepulciano Riserva,Talosa,Italien,Vino Nobile di Montepulciano,2015,red,21.75,14.0
1628555,Vette di San Leonardo,San Leonardo,Italien,Vigneti delle Dolomiti,2020,white,11.95,12.5
1100696,Les Granges Chinon,Bernard Baudry,Frankreich,Chinon,2020,red,12.5,0.0
1296005,Salice Salentino Riserva,L'Antesi,Italien,Salice Salentino,2015,red,11.75,14.0
3347644,Neropasso Veneto Rosso,Biscardo,Italien,Veneto,2019,red,8.45,13.5
1652,Tignanello,Antinori,Italien,Toscana,2006,red,785.0,13.5
86233,Venezia Giulia Jurosa (Chardonnay),Lis Neris,Italien,Venezia Giulia,2017,white,19.5,13.0
1102923,Ried Kreutles Loibner Grüner Veltliner Federspiel,Weingut Knoll,Österreich,Wachau,2019,white,21.99,12.5
1828238,White Blend,Badenhorst,Südafrika,Swartland,2018,white,27.45,14.0
5889597,Lalume,Dominio do Bibei,Spanien,Ribeiro,2017,white,18.6,13.0
1197287,Alvarinho Vinho Verde,Palacio da Brejoeira,Portugal,Vinho Verde,2019,white,21.18,0.0
1446115,Terroir de Familia Reserva Carmenère,Casa Silva,Chile,Colchagua Valley,2019,red,9.95,13.5
1237888,Qvinterra Riesling,Kühling-Gillot,Deutschland,Rheinhessen,2019,white,11.99,11.5
79853,Lignum Penedès,Albet i Noya,Spanien,Penedès,2018,red,10.6,13.5
14227,Silvaner Trocken,Wittmann,Deutschland,Rheinhessen,2015,white,9.6,0.0
1369753,Margaux,Château d'Arsac,Frankreich,Margaux,2016,red,21.8,13.5
1680662,Sur Roble,Inurrieta,Spanien,Navarra,2019,red,5.9,14.5
2627,Santa Digna Reserva Sauvignon Blanc,Miguel Torres Chile,Chile,Central Valley,2019,white,7.6499999999999995,13.0
4207,Viognier,Baron Philippe de Rothschild,Frankreich,Pays d'Oc,2018,white,8.89,12.5
1296196,Incanto,Marramiero,Italien,Montepulciano d'Abruzzo,2016,red,9.75,14.0
724561,Jacko's  Shiraz,Geoff Merrill,Australien,McLaren Vale,2015,red,18.5,0.0
5683176,Grauburgunder,Stefan Winter,Deutschland,Rheinhessen,2020,white,10.82,12.5
21123,Primitivo Salento Pilùna,Castello Monaci,Italien,Salento,2019,red,7.25,14.0
6342147,Ciari Sauvignon Blanc,Borgo Molino,Italien,Venezia,2019,white,9.5,12.5
1187122,Salice Salentino Riserva Aiace,Castello Monaci,Italien,Salice Salentino,2017,red,17.63,15.0
6203868,Black Old Vine Zin,Gnarly Head,Vereinigte Staaten,Kalifornien,2018,red,12.65,0.0
1926947,Primitivo di Manduria Zolla,Vigneti del Salento,Italien,Primitivo di Manduria,2016,red,19.9,14.0
7297540,Solara Orange,Cramele Recaş,Italien,Primitivo di Manduria,2019,white,7.52,0.0
5946297,Family Reserve Douro Tinto,Messias,Portugal,Douro,2013,red,8.9,13.5
5404994,Valmoro Verdejo,Álvarez y Díez,Spanien,Rueda,2020,white,6.49,13.0
6230490,Malbec,HornHead,Frankreich,Vin de France,2019,red,8.33,13.0
8258,Pinot Noir,Calera,Vereinigte Staaten,Central Coast,2017,red,33.87,14.5
1175427,Valbuena 5º,Vega Sicilia,Spanien,Ribera del Duero,2015,red,159.0,14.5
1507801,Y,Château d'Yquem,Frankreich,Bordeaux Supérieur,2014,white,185.0,0.0
1671182,Wehlener Sonnenuhr Alte Reben Riesling Dry GG,Dr. Loosen,Deutschland,Mosel,2018,white,24.95,12.5
3973671,Black Edition,Bodegas Vilano,Spanien,Ribera del Duero,2018,red,8.5,14.0
1308697,Reserva Duas Quintas Tinto,Ramos Pinto,Portugal,Douro,2017,red,34.9,14.0
47154,Côtes de Gascogne Premières Grives,Domaine du Tariquet,Frankreich,Côtes de Gascogne,2020,white,10.5,11.5
1218968,St. Andrews Shiraz,Taylors / Wakefield,Australien,Clare Valley,2016,red,33.5,14.5
1107420,Obere Steigen Grüner Veltliner,Markus Huber,Österreich,Traisental,2020,white,11.5,12.5
1181404,Memundis Chardonnay,Gian Piero Marrone,Italien,Langhe,2019,white,26.99,14.0
1511771,Moscatel Seco,Juan Gil,Spanien,Jumilla,2016,white,7.95,13.5
6246671,Tareni Grillo,Cantine Pellegrino,Italien,Terre Siciliane,2019,white,5.9,0.0
1856143,Sancerre Le Paradis,Domaine Vacheron,Frankreich,Sancerre,2017,white,44.9,13.0
1084766,Schioppettino,La Tunella,Italien,Colli Orientali del Friuli,2018,red,18.9,0.0
1135416,Verdejo Fermentado en Barrica,Protos,Spanien,Rueda,2018,white,21.66,13.0
18469,Saar Riesling,Van Volxem,Deutschland,Mosel,2020,white,12.9,12.0
779038,Reserve Cabernet Sauvignon,Domaine Bousquet,Argentinien,Tupungato,2018,red,11.89,14.5
75977,Esteva Douro,Casa Ferreirinha,Portugal,Douro,2015,red,8.1,13.0
79266,Moulis-en-Médoc,Château Chasse-Spleen,Frankreich,Moulis-en-Médoc,2009,red,74.95,13.5
1688,Castello della Sala Cervaro della Sala,Antinori,Italien,Umbrien,2016,white,43.77,12.5
10309,Valpolicella Ripasso Superiore,Zonin,Italien,Valpolicella Ripasso,2018,red,8.97,14.0
1290742,Chardonnay Alto Adige Riserva Castel Ringberg,Elena Walch,Italien,Südtirol - Alto Adige,2017,white,39.99,14.5
77438,Arneis Roero,Vietti,Italien,Roero,2016,white,14.9,13.5
5469214,Czamillonberg Sauvignon Blanc,Stefan Potzinger,Österreich,Steiermark,2020,white,17.95,13.0
15150,Bricco della Bigotta Barbera d'Asti,Braida,Italien,Barbera d'Asti,2016,red,49.0,15.5
22153,Montiano,Cotarella,Italien,Lazio,2016,red,49.0,14.5
1302897,Pinot Grigio,Alois Lageder,Italien,Südtirol - Alto Adige,2019,white,13.95,12.0
5743977,Maso Toresella Chardonnay Trentino Riserva,Cavit,Italien,Trentino,2017,white,19.99,13.0
1125551,Ironclad,Man O' War,Neuseeland,Waiheke Island,2017,red,38.99,14.0
1652,Tignanello,Antinori,Italien,Toscana,2011,red,139.9,14.0
2185388,Castel Firmian Pinot Grigio Riserva,Mezzacorona,Italien,Teroldego Rotaliano,2019,white,9.95,13.0
75190,Rouge (Gaston Hochar),Château Musar,Libanon,Bekaa Valley,2000,red,46.9,14.0
17366,Chardonnay,Valdivieso,Chile,Central Valley,2018,white,7.95,12.0
34654,Winemaker's Selection Tinto,Portada,Portugal,Lissabon,2018,red,5.89,12.5
1144208,Vallegarcia Viognier,Pago de Vallegarcía,Spanien,Castilla,2019,white,16.95,14.0
1261102,Riesling Kabinett Wehlener Sonnenuhr,Dr. Loosen,Deutschland,Mosel,2017,white,17.95,0.0
