,best_match_score,__id_left,__id_right,wine_name_left,wine_winery_left,wine_country_left,wine_region_left,wine_type_left,wine_name_right,wine_winery_right,wine_country_right,wine_region_right,wine_type_right
60188,0.10482985486614567,516_left,3562_right,Riesling Kabinett Scharzhofberger,Weingut Egon Müller, Deutschland ,Saar,white,Riesling,Egon Müller - Scharzhof,Deutschland,Wiltingen,white
97,0.10472598000030917,4_left,6572_right,Côtes du Rhône Villages 'Terre d'Argile',Domaine de la Janasse, Frankreich ,Rhône,red,Côtes du Rhône,Domaine de la Solitude - Famille Lancon,Frankreich,Côtes-du-Rhône,red
58801,0.10363554297837686,501_left,6372_right,Grauer Burgunder trocken,Weingut Wittmann, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
79496,0.10363554297837686,781_left,6372_right,Grauer Burgunder trocken,Weingut Wittmann, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
28009,0.10340613170113884,219_left,4490_right,Zweigelt Beerenauslese 375 ml,Weingut Kracher, Österreich ,Burgenland,red,Zweigelt,Weingut Bründlmayer,Österreich,Niederösterreich,red
46270,0.10247120029248968,336_left,5859_right,Barolo DOCG Parafada,Massolino, Italien ,Piemont,red,Barolo,Massolino,Italien,Barolo,red
51533,0.10005554521109274,405_left,6372_right,Grauburgunder trocken Liter,Weingut Weedenborn, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
2366,0.09991455284373336,30_left,6200_right,Toscana IGT 'Solaia',Marchesi Antinori, Italien ,Toscana,red,Tenuta Tignanello 'Solaia',Antinori,Italien,Toscana,red
26972,0.09991455284373336,213_left,6200_right,Toscana IGT 'Solaia',Marchesi Antinori, Italien ,Toscana,red,Tenuta Tignanello 'Solaia',Antinori,Italien,Toscana,red
21894,0.09834818242904163,178_left,1008_right,Belvento Sireno Toscana IGT,Azienda Agricola Petra, Italien ,Maremma,red,Belvento Sireno Toscana (I Vini del Mare),Petra,Italien,Toscana,red
89644,0.09547923797643722,933_left,9918_right,Champagne Blanc de Blanc Vintage,Champagne Pol Roger, Frankreich ,Champagne,sparkling,Blanc de Noirs Brut Champagne,Champagne Lombardi,Frankreich,Schaumwein,sparkling
89545,0.09542232984835546,931_left,9918_right,Champagne Brut Vintage Blanc,Champagne Pol Roger, Frankreich ,Champagne,sparkling,Blanc de Noirs Brut Champagne,Champagne Lombardi,Frankreich,Schaumwein,sparkling
58331,0.0949538012260316,486_left,2118_right,Grüner Veltliner trocken 'Ried Altenberg',Weingut Prechtl, Österreich ,Weinviertel DAC,white,Hund Grüner Veltliner Reserve,Weingut R&A Pfaffl,Österreich,Weinviertel,white
49825,0.09431227853478891,383_left,506_right,Weißer Burgunder trocken Laumersheimer 'Vom Kalksteinfels',Weingut Philipp Kuhn, Deutschland ,Pfalz,white,Laumersheimer Kapellenberg Riesling,Philipp Kuhn,Deutschland,Pfalz,white
58552,0.09187126643031755,494_left,7685_right,Riesling trocken Frankweiler Biengarten VDP.Erste Lage,Ökonomierat Rebholz, Deutschland ,Pfalz,white,Vom Buntsandstein Riesling Trocken,Ökonomierat Rebholz,Deutschland,Pfalz,white
79299,0.09187126643031755,775_left,7685_right,Riesling trocken Frankweiler Biengarten VDP.Erste Lage,Ökonomierat Rebholz, Deutschland ,Pfalz,white,Vom Buntsandstein Riesling Trocken,Ökonomierat Rebholz,Deutschland,Pfalz,white
50859,0.09076883008825039,398_left,1388_right,Riesling Kabinett Graacher Himmelreich,Weingut Joh. Jos. Prüm, Deutschland ,Mosel,white,Zeltinger Himmelreich Riesling Kabinett,Markus Molitor,Deutschland,Mosel,white
67127,0.08811181165294317,625_left,2584_right,Grauburgunder Kabinett trocken Gutswein,Weingut Salwey, Deutschland ,Baden,white,Grauburgunder Trocken,Weingut Metzger,Deutschland,Pfalz,white
49979,0.08791609432682514,386_left,506_right,Grauer Burgunder trocken Laumersheimer 'Vom Löss',Weingut Philipp Kuhn, Deutschland ,Pfalz,white,Laumersheimer Kapellenberg Riesling,Philipp Kuhn,Deutschland,Pfalz,white
75055,0.08737622321723171,732_left,11277_right,Rosé Saigner,Markus Schneider, Deutschland ,Pfalz,sparkling,Bubbly Brut,Schneider,Deutschland,Pfalz,sparkling
59967,0.08517787894776434,511_left,2584_right,Grauburgunder 'S' trocken,Weingut Schäfer-Fröhlich, Deutschland ,Nahe,white,Grauburgunder Trocken,Weingut Metzger,Deutschland,Pfalz,white
39430,0.08504032592483675,296_left,3307_right,Zweigelt Schwarz ROT Imperial,Hans Schwarz, Österreich ,Burgenland,red,Blauer Zweigelt,Anita Nittnaus Hans,Österreich,Burgenland,red
55453,0.08491729285752547,459_left,2584_right,Grauburgunder *** Selektion trocken,Weingut Holger Koch, Deutschland ,Baden,white,Grauburgunder Trocken,Weingut Metzger,Deutschland,Pfalz,white
87560,0.08385690747859469,887_left,6372_right,Riesling trocken Pettenthal GG Doppelmagnum,Weingut Kühling-Gillot, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
84283,0.08385690747859469,834_left,6372_right,Riesling trocken Pettenthal GG Doppelmagnum,Weingut Kühling-Gillot, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
72997,0.08385690747859469,709_left,6372_right,Riesling trocken Pettenthal GG Doppelmagnum,Weingut Kühling-Gillot, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
67140,0.08279047341792503,626_left,3562_right,Riesling Auslese Scharzhofberger,Weingut Egon Müller, Deutschland ,Saar,white,Riesling,Egon Müller - Scharzhof,Deutschland,Wiltingen,white
16616,0.07919708415353727,132_left,584_right,Primitivo di Manduria 'Luccarelli Old Vines',Farnese Vini srl, Italien ,Manduria,red,60 Sessantanni Old Vines Primitivo di Manduria,San Marzano,Italien,Primitivo di Manduria,red
60634,0.07622750556119949,522_left,6372_right,Riesling trocken „Tonschiefer“,Weingut Dönnhoff, Deutschland ,Nahe,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
51972,0.07475973170652699,415_left,227_right,Riesling GG Schloßböckelheimer Felsenberg FELSENTÜRMCHEN,Weingut Dönnhoff, Deutschland ,Nahe,white,Riesling,Dönnhoff,Deutschland,Nahe,white
84592,0.07475973170652699,840_left,227_right,Riesling GG Schloßböckelheimer Felsenberg FELSENTÜRMCHEN,Weingut Dönnhoff, Deutschland ,Nahe,white,Riesling,Dönnhoff,Deutschland,Nahe,white
73462,0.07306505561577542,715_left,227_right,Riesling Trockenbeerenauslese Niederhäuser Hermannshöhle 375 ml,Weingut Dönnhoff, Deutschland ,Nahe,white,Riesling,Dönnhoff,Deutschland,Nahe,white
63436,0.07220191133800902,581_left,2584_right,Weisser Burgunder II trocken,Weingut von Winning, Deutschland ,Pfalz,white,Grauburgunder Trocken,Weingut Metzger,Deutschland,Pfalz,white
60050,0.06989063536617271,514_left,6372_right,Riesling trocken,Weingut Schäfer-Fröhlich, Deutschland ,Nahe,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
64717,0.06989063536617271,598_left,6372_right,Riesling trocken,Weingut Schäfer-Fröhlich, Deutschland ,Nahe,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
45922,0.06834554568501469,334_left,1757_right,Toscana IGT Rosso 'Saffredi' GOLIATH,Fattoria Le Pupille, Italien ,Toscana,red,Poggio Valente,Fattoria le Pupille,Italien,Toscana,red
72902,0.06378824110099594,704_left,6372_right,Riesling trocken Frauenberg GG Doppelmagnum,Weingut Battenfeld-Spanier, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
87521,0.06378824110099594,884_left,6372_right,Riesling trocken Frauenberg GG Doppelmagnum,Weingut Battenfeld-Spanier, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
84244,0.06378824110099594,831_left,6372_right,Riesling trocken Frauenberg GG Doppelmagnum,Weingut Battenfeld-Spanier, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
71591,0.06307808266054833,679_left,5330_right,Chassagne-Montrachet Blanc 1er Cru Caillerets,Domaine Blain-Gagnard, Frankreich ,Bourgogne,white,Chassagne-Montrachet Blanc,Domaine Michel Niellon,Frankreich,Chassagne-Montrachet,white
71920,0.06307808266054833,684_left,5330_right,Chassagne-Montrachet Blanc 1er Cru Boudriotte,Domaine Blain-Gagnard, Frankreich ,Bourgogne,white,Chassagne-Montrachet Blanc,Domaine Michel Niellon,Frankreich,Chassagne-Montrachet,white
75777,0.06201800976480915,737_left,4026_right,Studio by Miraval Rosé Mediterranée IGP,Château Miraval, Frankreich ,Provence,sparkling,Studio Blanc,Miraval,Frankreich,Provence,white
20682,0.059797466099881944,167_left,3666_right,Pinot Noir,Markus Schneider, Deutschland ,Pfalz,red,Pinot Noir,Matthias Gaul,Deutschland,Pfalz,red
68714,0.059626681130353396,646_left,2406_right,Riesling Spätlese Zeltinger Sonnenuhr Weiße Kapsel,Weingut Markus Molitor, Deutschland ,Mosel,white,Brauneberger Juffer-Sonnenuhr Riesling Spätlese Trocken,Weingut Paulinshof,Deutschland,Mosel,white
55413,0.0592831331033866,455_left,2584_right,Grauburgunder Kaiserstuhl trocken,Weingut Holger Koch, Deutschland ,Baden,white,Grauburgunder Trocken,Weingut Metzger,Deutschland,Pfalz,white
85403,0.059120481678927105,851_left,2927_right,Riesling Großes Gewächs Steinbuckel,Weingut Philipp Kuhn, Deutschland ,Rheinhessen,white,Riesling Tradition,Philipp Kuhn,Deutschland,Pfalz,white
65056,0.059120481678927105,603_left,2927_right,Riesling Großes Gewächs Steinbuckel,Weingut Philipp Kuhn, Deutschland ,Rheinhessen,white,Riesling Tradition,Philipp Kuhn,Deutschland,Pfalz,white
2829,0.058710474990810294,38_left,6942_right,Barbera d'Alba DOC 'Vigna Francia',Giacomo Conterno, Italien ,Piemont,red,Barbera d'Alba,Borgogno,Italien,Piemont,red
42327,0.055589609354881026,317_left,1038_right,Château La Confession Grand Cru Classé,Château La Confession, Frankreich ,Bordeaux,red,Château Giscours (Grand Cru Classé),Château Giscours,Frankreich,Margaux,red
49427,0.05325077304373773,381_left,2927_right,Riesling Großes Gewächs Saumagen,Weingut Philipp Kuhn, Deutschland ,Rheinhessen,white,Riesling Tradition,Philipp Kuhn,Deutschland,Pfalz,white
84357,0.05325077304373773,838_left,2927_right,Riesling Großes Gewächs Saumagen,Weingut Philipp Kuhn, Deutschland ,Rheinhessen,white,Riesling Tradition,Philipp Kuhn,Deutschland,Pfalz,white
60055,0.05230093827844298,515_left,6681_right,Weisswein 'Hensel & Gretel',Markus Schneider & Thomas Hensel, Deutschland ,Pfalz,white,Aufwind Cuvée Weisswein,Hensel,Deutschland,Pfalz,white
15217,0.05172785531551708,124_left,983_right,Châteaunef-du-Pape 'Le Castellas',Domaine des Bosquets, Frankreich ,Rhône,red,Châteauneuf-du-Pape,Domaine des Sénéchaux,Frankreich,Châteauneuf-du-Pape,red
6391,0.04992713703382386,73_left,11378_right,Barolo,Reva, Italien ,Piemont,red,Solonoir,Réva,Italien,Piemont,sparkling
13384,0.04992713703382386,114_left,11378_right,Barolo,Reva, Italien ,Piemont,red,Solonoir,Réva,Italien,Piemont,sparkling
26627,0.048866682997808115,210_left,3942_right,Chianti Classico Riserva Berardenga,Fèlsina Società Agricola, Italien ,Toscana,red,Rancia Chianti Classico Riserva,Fèlsina,Italien,Chianti Classico,red
5375,0.048866682997808115,66_left,3942_right,Chianti Classico Riserva Berardenga,Fèlsina Società Agricola, Italien ,Toscana,red,Rancia Chianti Classico Riserva,Fèlsina,Italien,Chianti Classico,red
26953,0.04812821592756089,212_left,6200_right,Toscana IGT 'Solaia' Magnum,Marchesi Antinori, Italien ,Toscana,red,Tenuta Tignanello 'Solaia',Antinori,Italien,Toscana,red
12327,0.04586719478394314,107_left,10624_right,Valpolicella DOC,Ottella, Italien ,Veneto,red,RosesRoses,Ottella,Italien,Veneto,rosé
10782,0.0444397213554972,97_left,3272_right,Châteauneuf-du-Pape rouge,Clos Saint Jean, Frankreich ,Rhône,red,Châteauneuf du Pape Rouge,Château Cabrières,Frankreich,Châteauneuf-du-Pape,red
74209,0.044237592006353944,727_left,6372_right,Pinot Noir Rosé trocken,Weingut Winter, Deutschland ,Rheinhessen,sparkling,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
61318,0.042432553634695294,530_left,229_right,Roero Arneis,Vietti, Italien ,Piemont,white,Roero Arneis,Cornarea,Italien,Roero,white
87795,0.038835988795809406,898_left,11690_right,Moscato Spumante Dolce,Borgo Molino, Italien ,Veneto,sparkling,Moscato Spumante,Scavi & Ray,Italien,Veneto,sparkling
32044,0.03584284786914401,245_left,3570_right,"Rioja 'Lanzaga', Bodega Lanzaga",Bodegas Lanzaga, Spanien ,Rioja,red,Roda Reserva Rioja,Bodegas Roda,Spanien,Rioja,red
83394,0.03584284786914401,812_left,3570_right,"Rioja 'Lanzaga', Bodega Lanzaga",Bodegas Lanzaga, Spanien ,Rioja,red,Roda Reserva Rioja,Bodegas Roda,Spanien,Rioja,red
13380,0.03573657528869022,113_left,6942_right,Dolcetto d'Alba DOC,Reva, Italien ,Piemont,red,Barbera d'Alba,Borgogno,Italien,Piemont,red
89045,0.03564924786151672,916_left,10372_right,Solonoir Spumante Brut,Reva, Italien ,Piemont,sparkling,Spumante Extra Brut,Bruno Giacosa,Italien,Piemont,sparkling
72905,0.03405961413634561,706_left,428_right,Riesling Auslese ** fruchtsüß Bernkasteler Badstube Grüne Kapsel,Weingut Markus Molitor, Deutschland ,Mosel,white,Saarburger Rausch Auslese Riesling **,Markus Molitor,Deutschland,Mosel,white
1488,0.032806328530978375,19_left,81_right,Primitivo Puglia 'I Muri',Farnese Vini srl, Italien ,Abruzzen,red,Fantini Primitivo Puglia,Farnese,Italien,Puglia,red
1915,0.03263720711182043,27_left,4240_right,"L'esquerda, Côtes du Roussillon Villages Lesquerde",Domaine de Bila Haut, Frankreich ,Roussillon,red,Côtes du Roussillon 'Le Clos',Domaine Boudau,Frankreich,Côtes du Roussillon,red
73754,0.02899294731987978,717_left,2406_right,Riesling Auslese *** trocken Zeltinger Sonnenuhr,Weingut Markus Molitor, Deutschland ,Mosel,white,Brauneberger Juffer-Sonnenuhr Riesling Spätlese Trocken,Weingut Paulinshof,Deutschland,Mosel,white
70349,0.027412131504420335,668_left,6372_right,Weisser Burgunder Reserve trocken,Weingut Wittmann, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
70345,0.027412131504420335,666_left,6372_right,Weisser Burgunder Reserve trocken,Weingut Wittmann, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
83717,0.027412131504420335,820_left,6372_right,Weisser Burgunder Reserve trocken,Weingut Wittmann, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
83713,0.027412131504420335,818_left,6372_right,Weisser Burgunder Reserve trocken,Weingut Wittmann, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
61694,0.02524884657041161,533_left,22_right,Spätlese Cuvée,Weingut Kracher, Österreich ,Burgenland,white,Grande Cuvée,Keringer,Österreich,Burgenland,red
4764,0.02427283320474157,60_left,2361_right,Barbaresco DOCG,Albino Rocca, Italien ,Piemont,red,Barbaresco Vigneto Brich Ronchi,Albino Rocca,Italien,Barbaresco,red
23886,0.02427283320474157,187_left,2361_right,Barbaresco DOCG,Albino Rocca, Italien ,Piemont,red,Barbaresco Vigneto Brich Ronchi,Albino Rocca,Italien,Barbaresco,red
1543,0.023580449946682555,21_left,2531_right,STEINSATZ Rotwein,Markus Schneider, Deutschland ,Pfalz,red,Ursprung,Schneider,Deutschland,Pfalz,red
32236,0.023580449946682555,247_left,2531_right,STEINSATZ Rotwein,Markus Schneider, Deutschland ,Pfalz,red,Ursprung,Schneider,Deutschland,Pfalz,red
70352,0.021954411397827674,669_left,227_right,Riesling Spätlese Oberhäuser Brücke *Monopol*,Weingut Dönnhoff, Deutschland ,Nahe,white,Riesling,Dönnhoff,Deutschland,Nahe,white
72046,0.021954411397827674,692_left,227_right,Riesling Spätlese Oberhäuser Brücke *Monopol*,Weingut Dönnhoff, Deutschland ,Nahe,white,Riesling,Dönnhoff,Deutschland,Nahe,white
41076,0.02060470906410177,307_left,1372_right,Vigna d'Alceo,Castello dei Rampolla, Italien ,Toscana,red,Chianti Classico,Castello dei Rampolla,Italien,Chianti Classico,red
89330,0.020571877593853476,928_left,12740_right,Cuvée MO Brut Nature,Schlossgut Diel, Deutschland ,Nahe,sparkling,Brut Nature,Korrell,Deutschland,Nahe,sparkling
66950,0.016982193779051875,623_left,2584_right,Grauburgunder -S -,Weingut Dönnhoff, Deutschland ,Nahe,white,Grauburgunder Trocken,Weingut Metzger,Deutschland,Pfalz,white
70295,0.016982193779051875,665_left,2584_right,Grauburgunder -S -,Weingut Dönnhoff, Deutschland ,Nahe,white,Grauburgunder Trocken,Weingut Metzger,Deutschland,Pfalz,white
56937,0.016982193779051875,474_left,2584_right,Grauburgunder -S -,Weingut Dönnhoff, Deutschland ,Nahe,white,Grauburgunder Trocken,Weingut Metzger,Deutschland,Pfalz,white
26991,0.015053628991148042,214_left,201_right,Rioja Lindes de Remelluri 'San Vincente',Granja de Remelluri, Spanien ,Rioja,red,Rioja Reserva,Remelluri,Spanien,Rioja,red
72159,0.013442121521812563,695_left,5024_right,Blanc de Blanc Brut -A- 100% Chardonnay,Weingut Metzger, Deutschland ,Pfalz,white,Blanc de Noir,Weingut Seckinger,Deutschland,Pfalz,white
87798,0.013442121521812563,899_left,5024_right,Blanc de Blanc Brut -A- 100% Chardonnay,Weingut Metzger, Deutschland ,Pfalz,white,Blanc de Noir,Weingut Seckinger,Deutschland,Pfalz,white
32709,0.01275346322861218,250_left,5233_right,Chassagne-Montrachet Rouge 1er Cru Morgeot,Domaine Blain-Gagnard, Frankreich ,Bourgogne,red,Chassagne-Montrachet Rouge,Bertrand Bachelet,Frankreich,Chassagne-Montrachet,red
3482,0.0105997817393448,44_left,2473_right,Borgonero Rosso Toscana,Borgo Scopeto, Italien ,Toscana,red,Toscana Rosso,Altesino,Italien,Toscana,red
55439,0.010221902231279912,457_left,2496_right,Chardonnay *** Selektion trocken,Weingut Holger Koch, Deutschland ,Baden,white,Chardonnay Trocken,Weingut Metzger,Deutschland,Pfalz,white
54000,0.009744910710740181,446_left,3352_right,Chablis Vieilles Vignes,Bessin - Tremblay (Domaine Bessin), Frankreich ,Bourgogne,white,Chablis Vieilles Vignes,Daniel-Etienne Defaix,Frankreich,Chablis,white
9115,0.009584754554813798,88_left,3169_right,Crozes Hermitage Rouge 'Cuvée Particulière',Domaine des Remizières, Frankreich ,Rhône,red,Crozes-Hermitage Rouge,E. Guigal,Frankreich,Crozes-Hermitage,red
41671,0.00932572103536874,311_left,408_right,Barolo Ravera,Vietti, Italien ,Piemont,red,Barolo Castiglione,Vietti,Italien,Barolo,red
36046,0.00932572103536874,278_left,408_right,Barolo Lazzarito,Vietti, Italien ,Piemont,red,Barolo Castiglione,Vietti,Italien,Barolo,red
41764,0.00932572103536874,312_left,408_right,Barolo Lazzarito,Vietti, Italien ,Piemont,red,Barolo Castiglione,Vietti,Italien,Barolo,red
35953,0.00932572103536874,277_left,408_right,Barolo Ravera,Vietti, Italien ,Piemont,red,Barolo Castiglione,Vietti,Italien,Barolo,red
2832,0.0069241380746378235,39_left,6942_right,Barbera d'Alba DOC 'Vigna Francia' Magnum,Giacomo Conterno, Italien ,Piemont,red,Barbera d'Alba,Borgogno,Italien,Piemont,red
1786,0.0037305104895155577,23_left,7681_right,"Spätburgunder trocken ""Vom Kalkstein""",Weingut Metzger, Deutschland ,Pfalz,red,Spätburgunder Trocken,Stern,Deutschland,Pfalz,red
58806,0.003523415304725422,503_left,3604_right,Riesling trocken Deidesheimer Paradiesgarten,Weingut von Winning, Deutschland ,Pfalz,white,Riesling Trocken,Reichsrat von Buhl,Deutschland,Pfalz,white
7111,0.0035117835690838092,78_left,2531_right,"""Tohuwabohu"" Rotweincuvée",Markus Schneider, Deutschland ,Pfalz,red,Ursprung,Schneider,Deutschland,Pfalz,red
58390,0.0008944397701158913,490_left,3384_right,Châteauneuf-du-Pape Blanc,Le Vieux Donjon, Frankreich ,Rhône,white,Châteauneuf-du-Pape Blanc,Château La Nerthe,Frankreich,Châteauneuf-du-Pape,white
72904,0.00035549169476273783,705_left,2406_right,"Riesling SL Spätlese trocken ""Helden""",Weingut Schloss Lieser, Deutschland ,Mosel,white,Brauneberger Juffer-Sonnenuhr Riesling Spätlese Trocken,Weingut Paulinshof,Deutschland,Mosel,white
