,best_match_score,__id_left,__id_right,wine_name_left,wine_winery_left,wine_country_left,wine_region_left,wine_type_left,wine_name_right,wine_winery_right,wine_country_right,wine_region_right,wine_type_right
58924,-0.37894047446538953,506_left,9110_right,meursault 'clos des ecoles',domaine hudelot-noëllat, Frankreich ,Bourgogne,white,bourgogne chardonnay,domaine faiveley,Frankreich,Bourgogne,white
63171,-0.37894047446538953,580_left,9110_right,meursault 'clos des ecoles',domaine hudelot-noëllat, Frankreich ,Bourgogne,white,bourgogne chardonnay,domaine faiveley,Frankreich,Bourgogne,white
30254,-0.37995540839356035,235_left,1829_right,brunello di montalcino 'casanovina montosoli' magnum,azienda agricola le ragnaie, Italien ,Toscana,red,brunello di montalcino,la rasina,Italien,Brunello di Montalcino,red
72235,-0.3847490433710425,697_left,1896_right,"mercurey blanc premier cru ""les champs martin""",domaine lorenzon, Frankreich ,Bourgogne,white,bourgogne blanc,domaine roulot,Frankreich,Bourgogne,white
48648,-0.3898943322563357,362_left,1441_right,collioure blanc 'chrysopée',domaine de bila haut, Frankreich ,Roussillon,white,sauvignon blanc les mariés,domaine de la baume,Frankreich,Languedoc-Roussillon,white
14480,-0.3908781103901253,120_left,2948_right,gigondas ac rouge 'les routes',domaine des bosquets, Frankreich ,Rhône,red,gigondas les hautes garrigues,domaine santa duc,Frankreich,Gigondas,red
47658,-0.39285444423520627,345_left,1038_right,château leoville las cases grand cru classé impérial,château léoville las cases, Frankreich ,Bordeaux,red,château giscours (grand cru classé),château giscours,Frankreich,Margaux,red
9164,-0.3931091940919375,89_left,3721_right,hermitage rouge 'cuvée emilie',domaine des remizières, Frankreich ,Rhône,red,rouge,domaine houchart,Frankreich,Côtes de Provence,red
25072,-0.40009953290522593,200_left,5923_right,dolcetto d'alba doc dei grassi,azienda agricola elio grasso, Italien ,Piemont,red,barbera d’alba vigna martina,elio grasso,Italien,Barbera d'Alba,red
36115,-0.4002154360690879,279_left,1544_right,barolo docg,azienda agricola elio grasso, Italien ,Piemont,red,centenario,azienda agricola accornero,Italien,Monferrato,red
54714,-0.400279153368416,451_left,7445_right,chardonnay 'elevé sur lies fines',domaine girard, Frankreich ,Languedoc,white,novellum chardonnay,domaine lafage,Frankreich,Languedoc-Roussillon,white
69903,-0.4102419529985646,662_left,1896_right,"mercurey blanc 1er cru ""les champs martin""",domaine lorenzon, Frankreich ,Bourgogne,white,bourgogne blanc,domaine roulot,Frankreich,Bourgogne,white
61037,-0.4102419529985646,529_left,1896_right,"mercurey blanc 1er cru ""les champs martin""",domaine lorenzon, Frankreich ,Bourgogne,white,bourgogne blanc,domaine roulot,Frankreich,Bourgogne,white
68246,-0.4102419529985646,642_left,1896_right,"mercurey blanc 1er cru ""les champs martin""",domaine lorenzon, Frankreich ,Bourgogne,white,bourgogne blanc,domaine roulot,Frankreich,Bourgogne,white
18857,-0.4126086372340228,151_left,5315_right,pinot noir trocken barrique magnum,gantenbein, Schweiz ,Bündner Herrschaft,red,prago pinot noir,weingut metzger,Deutschland,Pfalz,red
57564,-0.41615093803540737,479_left,131_right,hermitage blanc 'cuvée emilie',domaine des remizières, Frankreich ,Rhône,white,chablis,domaine des malandes,Frankreich,Chablis,white
45304,-0.4222590727673125,331_left,2323_right,château d'aurilhac cru bourgeois magnum,château d’aurilhac, Frankreich ,Bordeaux,red,pauillac (grand cru classé),château d'armailhac,Frankreich,Pauillac,red
14729,-0.4239072284648094,121_left,2948_right,gigondas ac rouge 'les roches',domaine des bosquets, Frankreich ,Rhône,red,gigondas les hautes garrigues,domaine santa duc,Frankreich,Gigondas,red
11090,-0.44150594510378915,101_left,3721_right,morey saint denis rouge,domaine christian clerget, Frankreich ,Bourgogne,red,rouge,domaine houchart,Frankreich,Côtes de Provence,red
78433,-0.44150594510378915,769_left,3721_right,morey saint denis rouge,domaine christian clerget, Frankreich ,Bourgogne,red,rouge,domaine houchart,Frankreich,Côtes de Provence,red
22873,-0.44877067470112425,183_left,1829_right,brunello di montalcino 'casanovina montosoli' magum,azienda agricola le ragnaie, Italien ,Toscana,red,brunello di montalcino,la rasina,Italien,Brunello di Montalcino,red
22642,-0.44877067470112425,182_left,1829_right,brunello di montalcino 'casanovina montosoli' doppelmagum,azienda agricola le ragnaie, Italien ,Toscana,red,brunello di montalcino,la rasina,Italien,Brunello di Montalcino,red
40160,-0.4511331359323679,303_left,7063_right,soester rotspon,cheval-quancard, Frankreich ,Bordeaux Supérieur,red,bordeaux supérieur,château pierrail,Frankreich,Bordeaux Supérieur,red
43308,-0.4694454640373238,322_left,1038_right,château beauséjour duffau-lagarosse 1er grand cru classé magnum,château beauséjour duffau-lagarosse, Frankreich ,Bordeaux,red,château giscours (grand cru classé),château giscours,Frankreich,Margaux,red
47045,-0.47101548991122294,342_left,6629_right,château bahans haut brion magnum,château haut-brion, Frankreich ,Bordeaux,red,pessac-léognan,château larrivet haut-brion,Frankreich,Pessac-Léognan,red
24868,-0.4711948660893418,199_left,8983_right,navarra tinto finca artea 5 liter weinschlauch,bodegas nekeas, Spanien ,Navarra,red,los olivos reserva,bodegas nekeas,Spanien,Navarra,red
43536,-0.4717854417594066,323_left,8723_right,château d'escurac cru bourgeois magnum,château d'escurac, Frankreich ,Bordeaux,red,bordeaux rouge,château d'haurets,Frankreich,Bordeaux,red
15733,-0.4726938154188931,128_left,7576_right,"mercurey village rouge ""le chapître""",domaine lorenzon, Frankreich ,Bourgogne,red,le manpôt rouge,domaine bassac,Frankreich,Côtes de Thongue,red
30486,-0.4726938154188931,237_left,7576_right,"mercurey village rouge ""le chapître""",domaine lorenzon, Frankreich ,Bourgogne,red,le manpôt rouge,domaine bassac,Frankreich,Côtes de Thongue,red
27100,-0.47288323315899616,215_left,2960_right,santenay rouge 'clos des hâtes',domaine hubert lamy, Frankreich ,Bourgogne,red,bandol rouge,domaine dupuy de lôme,Frankreich,Bandol,red
27373,-0.47288323315899616,216_left,2960_right,santenay rouge 'clos des hâtes',domaine hubert lamy, Frankreich ,Bourgogne,red,bandol rouge,domaine dupuy de lôme,Frankreich,Bandol,red
17581,-0.474644455397657,144_left,418_right,rouge 'les blondins',vignobles des blondins, Frankreich ,Loire,red,les terrasses rouge,vallombrosa,Frankreich,Côtes de Provence,red
80086,-0.474644455397657,786_left,418_right,rouge 'les blondins',vignobles des blondins, Frankreich ,Loire,red,les terrasses rouge,vallombrosa,Frankreich,Côtes de Provence,red
40574,-0.4824028188239732,305_left,1158_right,château clos chaumont impérial,château clos chaumont, Frankreich ,Bordeaux,red,bordeaux,château malbec,Frankreich,Bordeaux,red
13748,-0.48809111438027414,117_left,3721_right,gigondas ac rouge 'la colline',domaine des bosquets, Frankreich ,Rhône,red,rouge,domaine houchart,Frankreich,Côtes de Provence,red
37449,-0.48809111438027414,286_left,3721_right,gigondas ac rouge 'la colline',domaine des bosquets, Frankreich ,Rhône,red,rouge,domaine houchart,Frankreich,Côtes de Provence,red
78666,-0.4913750782403417,770_left,1896_right,vosne romanée 'les violettes',domaine christian clerget, Frankreich ,Bourgogne,red,bourgogne blanc,domaine roulot,Frankreich,Bourgogne,white
11332,-0.4913750782403417,102_left,1896_right,vosne romanée 'les violettes',domaine christian clerget, Frankreich ,Bourgogne,red,bourgogne blanc,domaine roulot,Frankreich,Bourgogne,white
47455,-0.5006277142502642,344_left,6629_right,château bahans haut brion doppelmagnum,château haut-brion, Frankreich ,Bordeaux,red,pessac-léognan,château larrivet haut-brion,Frankreich,Pessac-Léognan,red
44600,-0.5008491038460529,328_left,2793_right,"château clos chaumont ""une passion de chaumont""",château clos chaumont, Frankreich ,Bordeaux,red,cuvée passion bordeaux,château tour de mirambeau,Frankreich,Bordeaux,red
35481,-0.5029194728485404,274_left,7063_right,soester rotspon magnum,cheval-quancard, Frankreich ,Bordeaux Supérieur,red,bordeaux supérieur,château pierrail,Frankreich,Bordeaux Supérieur,red
11536,-0.5148935517822012,103_left,9110_right,echezaux grand cru 'en orveaux',domaine christian clerget, Frankreich ,Bourgogne,red,bourgogne chardonnay,domaine faiveley,Frankreich,Bourgogne,white
46757,-0.5168190427017262,340_left,2445_right,château l`eglise-clinet,château l'eglise-clinet, Frankreich ,Bordeaux,red,caractère,château de la grave,Frankreich,Bordeaux,red
41179,-0.5168190427017262,308_left,2445_right,château l`eglise-clinet,château l'eglise-clinet, Frankreich ,Bordeaux,red,caractère,château de la grave,Frankreich,Bordeaux,red
88068,-0.5229349829905534,904_left,9862_right,pétillant rosé méthode ancestrale 'turbullent',domaine sérol, Frankreich ,Loire,sparkling,cerdon méthode ancestrale,renardat-fache alain,Frankreich,Bugey,sparkling
78870,-0.5362178109225646,771_left,1896_right,echezaux grand cru 'en orveaux',domaine christian clerget, Frankreich ,Bourgogne,red,bourgogne blanc,domaine roulot,Frankreich,Bourgogne,white
32428,-0.5457767237692498,249_left,3721_right,volnay rouge 1er cru champans,domaine blain-gagnard, Frankreich ,Bourgogne,red,rouge,domaine houchart,Frankreich,Côtes de Provence,red
28047,-0.5498488591611645,221_left,1344_right,"syrah ""case via""",az. agr. fontodi, Italien ,Toscana,red,chianti classico,fontodi,Italien,Chianti Classico,red
74438,-0.5560215243023364,729_left,341_right,bourgogne passetoutgrain rosé sur lie 'cuvée rosalie',maxime dubuet boillot, Frankreich ,Bourgogne,sparkling,bourgogne chardonnay,laroche,Frankreich,Bourgogne,white
78050,-0.5688653552292339,764_left,163_right,oudan 'de butte en blanc' vdp,domaine sérol, Frankreich ,Loire,white,sancerre blanc,domaine cédrick bardin,Frankreich,Obere Loire,white
57798,-0.5688653552292339,480_left,163_right,oudan 'de butte en blanc' vdp,domaine sérol, Frankreich ,Loire,white,sancerre blanc,domaine cédrick bardin,Frankreich,Obere Loire,white
83967,-0.5860657026399599,830_left,3169_right,"crozes hermitage ""terre d'eclat""",domaine de la ville rouge, Frankreich ,Rhône,red,crozes-hermitage rouge,e. guigal,Frankreich,Crozes-Hermitage,red
38169,-0.5860657026399599,290_left,3169_right,"crozes hermitage ""terre d'eclat""",domaine de la ville rouge, Frankreich ,Rhône,red,crozes-hermitage rouge,e. guigal,Frankreich,Crozes-Hermitage,red
16195,-0.5889984585838798,130_left,3414_right,mercurey rouge 'carline' 1er cru clos champ martin,domaine lorenzon, Frankreich ,Bourgogne,red,mercurey clos rochette,domaine faiveley,Frankreich,Mercurey,white
28263,-0.5899771404116824,222_left,5379_right,pago la jara,gago viticultores de toro, Spanien ,Toro,red,la jefa,matsu,Spanien,Toro,white
82259,-0.5899771404116824,805_left,5379_right,pago la jara,gago viticultores de toro, Spanien ,Toro,red,la jefa,matsu,Spanien,Toro,white
2104,-0.5915183326521691,29_left,2247_right,maya,dalla valle vineyards, USA ,Napa Valley,red,cabernet sauvignon,honig,Vereinigte Staaten,Napa Valley,red
25298,-0.5970175417703683,202_left,9110_right,vougeot 1er cru 'les petits vougeots',domaine hudelot-noëllat, Frankreich ,Bourgogne,red,bourgogne chardonnay,domaine faiveley,Frankreich,Bourgogne,white
41449,-0.598050975994428,310_left,1544_right,barolo docg 'gavarini chiniera',azienda agricola elio grasso, Italien ,Piemont,red,centenario,azienda agricola accornero,Italien,Monferrato,red
31124,-0.598050975994428,241_left,1544_right,barolo docg 'gavarini chiniera',azienda agricola elio grasso, Italien ,Piemont,red,centenario,azienda agricola accornero,Italien,Monferrato,red
5943,-0.598050975994428,71_left,1544_right,barolo docg 'gavarini chiniera',azienda agricola elio grasso, Italien ,Piemont,red,centenario,azienda agricola accornero,Italien,Monferrato,red
38714,-0.6005888841325339,293_left,7405_right,barbaresco docg riserva asili di barbaresco rotes label,az. agr. falletto, Italien ,Piemont,red,spezie barbaresco riserva,vite colte,Italien,Barbaresco,red
8542,-0.6068589684697749,86_left,9110_right,chambolle-musigny ac dujac père & fils,domaine dujac, Frankreich ,Bourgogne,red,bourgogne chardonnay,domaine faiveley,Frankreich,Bourgogne,white
48426,-0.6080526972257776,361_left,4204_right,saint péray 'pic & chapoutier',maison chapoutier, Frankreich ,Rhône,white,saint-peray,pierre gaillard,Frankreich,Saint-Péray,white
34717,-0.6183418009107317,269_left,1896_right,vougeot 1er cru 'les petits vougeots',domaine hudelot-noëllat, Frankreich ,Bourgogne,red,bourgogne blanc,domaine roulot,Frankreich,Bourgogne,white
32176,-0.626118875502523,248_left,3721_right,volnay rouge 1er cru les pitures,domaine blain-gagnard, Frankreich ,Bourgogne,red,rouge,domaine houchart,Frankreich,Côtes de Provence,red
13074,-0.6273394320626118,111_left,10243_right,minervois 1er cru la livinière,domaine des aires hautes, Frankreich ,Languedoc,red,la triple rosé,domaine lafage,Frankreich,Languedoc-Roussillon,sparkling
50940,-0.6285808540258127,400_left,3656_right,vin santo del chianti 375 ml,fèlsina società agricola, Italien ,Toscana,white,i sistri chardonnay,fèlsina,Italien,Toscana,white
61339,-0.6365434912797874,531_left,6476_right,chardonnay estate santa cruz,ridge vineyards, USA ,Santa Cruz Montains,white,panamera chardonnay,story ridge vineyards,Vereinigte Staaten,Kalifornien,white
31729,-0.6485536383957775,244_left,1544_right,barolo docg riserva 'rüncot' magnum,azienda agricola elio grasso, Italien ,Piemont,red,centenario,azienda agricola accornero,Italien,Monferrato,red
31528,-0.6498373129106005,243_left,1544_right,barolo docg 'gavarini chiniera' magnum,azienda agricola elio grasso, Italien ,Piemont,red,centenario,azienda agricola accornero,Italien,Monferrato,red
25750,-0.6590548788287381,204_left,985_right,nuits st. georges 'les bas du combe',domaine hudelot-noëllat, Frankreich ,Bourgogne,red,nuits-saint-georges 'les argillats',philippe gavignet,Frankreich,Nuits-Saint-Georges,red
12652,-0.6590548788287381,109_left,985_right,nuits st. georges 'les bas du combe',domaine hudelot-noëllat, Frankreich ,Bourgogne,red,nuits-saint-georges 'les argillats',philippe gavignet,Frankreich,Nuits-Saint-Georges,red
38936,-0.6811906173483976,294_left,151_right,"barolo riserva docg ""faletto vigna le rocche""",az. agr. falletto, Italien ,Piemont,red,le volte,ornellaia,Italien,Toscana,red
30717,-0.6844177578661808,238_left,3721_right,"mercurey rouge 1er cru ""les champs martin""",domaine lorenzon, Frankreich ,Bourgogne,red,rouge,domaine houchart,Frankreich,Côtes de Provence,red
15992,-0.6844177578661808,129_left,3721_right,mercurey rouge 1er cru 'les champs martin',domaine lorenzon, Frankreich ,Bourgogne,red,rouge,domaine houchart,Frankreich,Côtes de Provence,red
8766,-0.7104591533104714,87_left,341_right,volnay 'sur roches',maxime dubuet boillot, Frankreich ,Bourgogne,red,bourgogne chardonnay,laroche,Frankreich,Bourgogne,white
6144,-0.7331382806006057,72_left,1544_right,barolo docg 'ginestra casa maté',azienda agricola elio grasso, Italien ,Piemont,red,centenario,azienda agricola accornero,Italien,Monferrato,red
30921,-0.7331382806006057,240_left,1544_right,barolo docg 'ginestra casa maté',azienda agricola elio grasso, Italien ,Piemont,red,centenario,azienda agricola accornero,Italien,Monferrato,red
70664,-0.7361103462235405,672_left,6994_right,quarts de chaume grd. cru 'la martinière',domaine ogereau, Frankreich ,Loire,white,charme de loire sauvignon blanc,domaine de la villaudière,Frankreich,Val de Loire,white
31325,-0.7849246175167781,242_left,1544_right,barolo docg 'ginestra casa maté' magnum,azienda agricola elio grasso, Italien ,Piemont,red,centenario,azienda agricola accornero,Italien,Monferrato,red
88289,-0.8085458485067356,905_left,1578_right,apfelschaumwein boskoop trocken,sektmanufaktur joachim döhne, Deutschland ,Nordhessen,,riesling trocken,dönnhoff,Deutschland,Nahe,white
36536,-0.8244345768245886,281_left,1935_right,vinsobres vieilles vignes 'les hauts de julien' familie perrin,château de beaucastel/familie perrin, Frankreich ,Rhône,red,coudoulet de beaucastel côtes-du-rhône,château de beaucastel,Frankreich,Côtes-du-Rhône,red
72570,-0.9139182833668357,701_left,12734_right,eiswein 'ice wine 375 ml,liliac, Rumänien ,Transsilvanien,white,ice cuvée especial,freixenet,Spanien,Cava,sparkling
