,wine_name,wine_winery,wine_country,wine_region,wine_year,wine_type,wine_price,wine_alcohol,wine_thumb,wine_url,wine_seller
268,Châteauneuf-du-Pape Rouge Magnum,Château de Beaucastel/Familie Perrin, Frankreich ,Rhône, 2017 ,red,140.0,14.5,https://www.wein-direktimport.de/media/image/2b/9e/cf/Beaucastel-Chat9-Rouge-o-JYoYOS5DcYiawU_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/chateau-de-beaucastel/2746/2017-chateauneuf-du-pape-rouge-magnum?c=362,1
269,Fontalloro Toscana Rosso Magnum,Fèlsina Società Agricola, Italien ,Toscana, 2015 ,red,90.0,13.5,https://www.wein-direktimport.de/media/image/b8/1a/20/Fontaloro-Magnum-ZIP_200x300.jpg,https://www.wein-direktimport.de/alle-weine/typ/magnum-doppelmagnum.../2711/2015-fontalloro-toscana-rosso-magnum?c=362,1
270,"Mercurey Village Rouge ""Clos du Chapître""",Domaine Lorenzon, Frankreich ,Bourgogne, 2017 ,red,37.0,13.0,https://www.wein-direktimport.de/media/image/be/cb/7a/Clos-Chapitre_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-chalonnaise/domaine-lorenzon/2514/2017-mercurey-village-rouge-clos-du-chapitre?c=362,1
271,"Châteauneuf-du-Pape rouge ""Hommage à Jacques Perrin""",Château de Beaucastel/Familie Perrin, Frankreich ,Rhône, 2016 ,red,420.0,14.5,https://www.wein-direktimport.de/media/image/c1/9c/b9/perrin_homma-jacques-perrin_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/chateau-de-beaucastel/2640/2016-chateauneuf-du-pape-rouge-hommage-a-jacques-perrin?c=362,1
272,Vougeot 1er Cru 'Les Petits Vougeots',Domaine Hudelot-Noëllat, Frankreich ,Bourgogne, 2017 ,red,95.0,13.5,https://www.wein-direktimport.de/media/image/0a/ac/ea/Vougeot-1er-Pet-Vougeot_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/hudelot-noellat/2562/2017-vougeot-1er-cru-les-petits-vougeots?c=362,1
273,Chambolle-Musigny AC,Domaine Hudelot-Noëllat, Frankreich ,Bourgogne, 2017 ,red,59.0,13.0,https://www.wein-direktimport.de/media/image/7b/5e/5b/Chambolle-Musigny_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/hudelot-noellat/2563/2017-chambolle-musigny-ac?c=362,1
274,Château Pichon Longueville Comtesse de Lalande,Château Pichon Longueville Comtesse de Lalande, Frankreich ,Bordeaux, 2015 ,red,169.0,13.5,https://www.wein-direktimport.de/media/image/e8/60/36/2015-Comtesse_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-pauillac/chateau-pichon-longueville-comtesse-de-lalande/2407/2015-chateau-pichon-longueville-comtesse-de-lalande?c=362,1
275,"Ronan by Clinet, Bordeaux Rouge",Ronan Laborde, Frankreich ,Bordeaux, 2015 ,red,11.9,13.5,https://www.wein-direktimport.de/media/image/dd/5d/72/RONAN-By-CLINET-2015-ROT_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux/ronan-laborde/2316/2015-ronan-by-clinet-bordeaux-rouge?c=362,1
276,"Château du Roc, Côtes de Castillon",Château du Roc, Frankreich ,Bordeaux, 2015 ,red,13.9,14.5,https://www.wein-direktimport.de/media/image/27/42/71/Du-Roc-2015-II_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-cotes-de-castillion/chateau-roc/2314/2015-chateau-du-roc-cotes-de-castillon?c=362,1
277,Soester Rotspon Magnum,Cheval-Quancard, Frankreich ,Bordeaux Supérieur, 2016 ,red,22.5,14.0,https://www.wein-direktimport.de/media/image/c5/62/b5/Soester-Rotspon-Magnum-HK-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux/soester-rotspon/2268/2016-soester-rotspon-magnum?c=362,1
278,Barolo 'Rocche di Castiglione',Vietti, Italien ,Piemont, 2014 ,red,155.0,14.0,https://www.wein-direktimport.de/media/image/fd/e5/91/Barolo-Rocche-di-Castiglione_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/vietti/2196/2014-barolo-rocche-di-castiglione?c=362,1
279,Barolo Lazzarito Magnum,Vietti, Italien ,Piemont, 2014 ,red,315.0,14.0,https://www.wein-direktimport.de/media/image/f9/02/ed/Barolo-Lazzarito_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/vietti/2193/2014-barolo-lazzarito-magnum?c=362,1
280,Barolo Ravera,Vietti, Italien ,Piemont, 2014 ,red,155.0,13.5,https://www.wein-direktimport.de/media/image/29/b5/09/Barolo-Ravera_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/vietti/2194/2014-barolo-ravera?c=362,1
281,Barolo Lazzarito,Vietti, Italien ,Piemont, 2014 ,red,155.0,14.0,https://www.wein-direktimport.de/media/image/f9/02/ed/Barolo-Lazzarito_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/vietti/2192/2014-barolo-lazzarito?c=362,1
282,Barolo DOCG,Azienda Agricola Elio Grasso, Italien ,Piemont, 2014 ,red,59.0,14.0,https://www.wein-direktimport.de/media/image/97/8a/69/2014-Barolo5bd73b5692072_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/azienda-agricola-elio-grasso/2184/2014-barolo-docg?c=362,1
283,Gigondas 'L'Argnée' Vieilles Vignes Familie Perrin,Château de Beaucastel/Familie Perrin, Frankreich ,Rhône, 2016 ,red,45.0,14.5,https://www.wein-direktimport.de/media/image/17/69/01/L-Argnee-Gigondas_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/chateau-de-beaucastel/2159/2016-gigondas-l-argnee-vieilles-vignes-familie-perrin?c=362,1
284,Vinsobres Vieilles Vignes 'Les Hauts de Julien' Familie Perrin,Château de Beaucastel/Familie Perrin, Frankreich ,Rhône, 2016 ,red,29.9,13.5,https://www.wein-direktimport.de/media/image/2a/77/f6/Les-Hauts-de-Julien_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/chateau-de-beaucastel/2157/2016-vinsobres-vieilles-vignes-les-hauts-de-julien-familie-perrin?c=362,1
285,Châteauneuf-du-Pape rouge 'La Combe des Fous',Clos Saint Jean, Frankreich ,Rhône, 2016 ,red,89.5,15.0,https://www.wein-direktimport.de/media/image/b6/ff/da/La-Combe-des-fous_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/clos-saint-jean/1803/2016-chateauneuf-du-pape-rouge-la-combe-des-fous?c=362,1
286,Gigondas AC Rouge 'Le Lieu Dit',Domaine des Bosquets, Frankreich ,Rhône, 2016 ,red,44.0,14.5,https://www.wein-direktimport.de/media/image/44/bf/ab/Gigondas-Le-Lieu-Dit_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/domaine-des-bosquets/1797/2016-gigondas-ac-rouge-le-lieu-dit?c=362,1
287,Châteauneuf-du-Pape rouge 'La Combe des Fous' Magnum,Clos Saint Jean, Frankreich ,Rhône, 2016 ,red,199.0,15.0,https://www.wein-direktimport.de/media/image/b6/ff/da/La-Combe-des-fous_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/clos-saint-jean/1804/2016-chateauneuf-du-pape-rouge-la-combe-des-fous-magnum?c=362,1
288,Châteauneuf-du-Pape rouge 'Sanctus Sanctorum' Magnum,Clos Saint Jean, Frankreich ,Rhône, 2016 ,red,590.0,15.0,https://www.wein-direktimport.de/media/image/1f/8e/f9/Sanctus-Sanctorum_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/clos-saint-jean/1799/2016-chateauneuf-du-pape-rouge-sanctus-sanctorum-magnum?c=362,1
289,Gigondas AC Rouge 'La Colline',Domaine des Bosquets, Frankreich ,Rhône, 2016 ,red,56.5,14.5,https://www.wein-direktimport.de/media/image/78/ba/60/Gigondas-La-Colline_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/domaine-des-bosquets/1796/2016-gigondas-ac-rouge-la-colline?c=362,1
290,Rosso di Montalcino,Baricci Colombaio Montosoli S. S., Italien ,Toscana, 2016 ,red,21.9,14.0,https://www.wein-direktimport.de/media/image/cb/31/e0/Rosso-Montalcino-2016_200x300.jpg,https://www.wein-direktimport.de/weine/italien/toskana/baricci-colombaio-montosoli-s.-s./1952/2016-rosso-di-montalcino?c=362,1
291,Pinot Noir Brauneberger Klostergarten **,Weingut Markus Molitor, Deutschland ,Mosel, 2014 ,red,39.9,13.0,https://www.wein-direktimport.de/media/image/8d/9a/ae/2014-PN-Brauneberger-Klostergarten-zwei-Sterne5aeac790d39f6_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-markus-molitor/1955/2014-pinot-noir-brauneberger-klostergarten?c=362,1
292,"V. I. T., Côtes du Roussillon Villages Latour de France",Domaine de Bila Haut, Frankreich ,Roussillon, 2015 ,red,69.0,15.0,https://www.wein-direktimport.de/media/image/1f/df/7e/V-I-T-2015_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/roussillon/domaine-de-bila-haut/1922/2015-v.-i.-t.-cotes-du-roussillon-villages-latour-de-france?c=362,1
293,"Crozes Hermitage ""Terre d'Eclat""",Domaine de la Ville Rouge, Frankreich ,Rhône, 2016 ,red,17.9,13.0,https://www.wein-direktimport.de/media/image/41/97/db/Ville-Rouge-Terre-d-Eclat-2016-VORNE_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/noerdliche-rhone/domaine-de-ville-rouge/1850/2016-crozes-hermitage-terre-d-eclat?c=362,1
294,"Chianti Classico Gran Selezione ""Vigna del Sorbo""",Az. Agr. Fontodi, Italien ,Toscana, 2014 ,red,49.9,14.5,https://www.wein-direktimport.de/media/image/ff/3e/6a/Sorbo-2014_200x300.jpg,https://www.wein-direktimport.de/weine/italien/toskana/fontodi/1825/2014-chianti-classico-gran-selezione-vigna-del-sorbo?c=362,1
295,Château Haut-Bages Libéral Grand Cru Classé,Château Haut-Bages Libéral, Frankreich ,Bordeaux, 2010 ,red,59.5,13.5,https://www.wein-direktimport.de/media/image/16/3f/fe/Haut-Bages-Liberal_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-pauillac/chateau-haut-bages-liberal/1812/2010-chateau-haut-bages-liberal-grand-cru-classe?c=362,1
296,Barbaresco DOCG Riserva Asili di Barbaresco rotes Label,Az. Agr. Falletto, Italien ,Piemont, 2011 ,red,299.0,14.5,https://www.wein-direktimport.de/media/image/d0/8e/1c/Barbaresco-Asili-Riserva-20115a743bf11531c_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/azienda-agricola-bruno-giacosa/1793/2011-barbaresco-docg-riserva-asili-di-barbaresco-rotes-label?c=362,1
297,"Barolo Riserva DOCG ""Faletto Vigna Le Rocche""",Az. Agr. Falletto, Italien ,Piemont, 2011 ,red,349.0,14.5,https://www.wein-direktimport.de/media/image/f3/67/06/Barolo-Falletto-Vigna-Le-Rocche-2011-Riserva-II5a743bf8a2ca2_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/azienda-agricola-bruno-giacosa/735/2011-barolo-riserva-docg-faletto-vigna-le-rocche?c=362,1
298,"Barolo DOCG ""Faletto""",Az. Agr. Falletto, Italien ,Piemont, 2012 ,red,155.0,14.5,https://www.wein-direktimport.de/media/image/89/6a/56/BaroloFalletto2012-II5a743bfb71f64_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/azienda-agricola-bruno-giacosa/1791/2012-barolo-docg-faletto?c=362,1
299,Zweigelt Schwarz ROT Imperial,Hans Schwarz, Österreich ,Burgenland, 2012 ,red,380.0,13.5,https://www.wein-direktimport.de/media/image/41/38/7f/16040204_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/burgenland/weingut-hans-schwarz/1739/2012-zweigelt-schwarz-rot-imperial?c=362,1
300,Nebbiolo d'Alba,Albino Rocca, Italien ,Piemont, 2016 ,red,18.9,14.0,https://www.wein-direktimport.de/media/image/76/4c/c4/Nebbiolo-2016_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/albino-rocca/1303/2016-nebbiolo-d-alba?c=362,1
301,Châteauneuf-du-Pape rouge 'La Combe des Fous',Clos Saint Jean, Frankreich ,Rhône, 2015 ,red,89.5,14.5,https://www.wein-direktimport.de/media/image/b6/ff/da/La-Combe-des-fous_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/clos-saint-jean/1275/2015-chateauneuf-du-pape-rouge-la-combe-des-fous?c=362,1
302,"Châteauneuf-du-Pape rouge ""Hommage à Jacques Perrin""",Château de Beaucastel/Familie Perrin, Frankreich ,Rhône, 2015 ,red,385.0,14.0,https://www.wein-direktimport.de/media/image/02/e9/dc/perrin_homma-jacques-perrin_2015_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/chateau-de-beaucastel/1630/2015-chateauneuf-du-pape-rouge-hommage-a-jacques-perrin?c=362,1
303,Barolo DOCG Parussi,Massolino, Italien ,Piemont, 2013 ,red,55.0,14.0,https://www.wein-direktimport.de/media/image/37/f3/de/Parussi-2013_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/massolino/1606/2013-barolo-docg-parussi?c=362,1
304,Barolo DOCG Margheria,Massolino, Italien ,Piemont, 2013 ,red,53.0,14.0,https://www.wein-direktimport.de/media/image/25/ef/df/Margheria-2013_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/massolino/1604/2013-barolo-docg-margheria?c=362,1
305,Gigondas AC Rouge 'Le Lieu Dit',Domaine des Bosquets, Frankreich ,Rhône, 2015 ,red,43.0,15.0,https://www.wein-direktimport.de/media/image/20/48/f8/Lieu-Dit_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/domaine-des-bosquets/1406/2015-gigondas-ac-rouge-le-lieu-dit?c=362,1
306,Soester Rotspon,Cheval-Quancard, Frankreich ,Bordeaux Supérieur, 2016 ,red,8.9,14.0,https://www.wein-direktimport.de/media/image/c3/61/b4/Rotspon-2015-II-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux/soester-rotspon/1997/2018-soester-rotspon?c=362,1
307,Château La Tour du Pin Grand Cru Classé Magnum,Château La Tour du Pin, Frankreich ,Bordeaux, 2009 ,red,130.0,14.0,https://www.wein-direktimport.de/media/image/e2/03/24/Tour-du-Pin-2009_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-emilion-grand-cru-classe/chateau-la-tour-du-pin/631/2009-chateau-la-tour-du-pin-grand-cru-classe-magnum?c=362,1
308,Château Clos Chaumont Impérial,Château Clos Chaumont, Frankreich ,Bordeaux, 2010 ,red,280.0,13.5,https://www.wein-direktimport.de/media/image/40/d2/1e/11110104_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-cadillac/chateau-clos-chaumont/1465/2010-chateau-clos-chaumont-imperial?c=362,1
309,Château Clos Chaumont,Château Clos Chaumont, Frankreich ,Bordeaux, 2010 ,red,28.0,13.5,https://www.wein-direktimport.de/media/image/4b/83/10/11110101_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-cadillac/chateau-clos-chaumont/590/2010-chateau-clos-chaumont?c=362,1
310,Vigna d'Alceo,Castello dei Rampolla, Italien ,Toscana, 2011 ,red,110.0,14.0,https://www.wein-direktimport.de/media/image/6b/a7/79/Alceo-2011-B_200x300.jpg,https://www.wein-direktimport.de/weine/italien/toskana/castello-dei-rampolla/890/2011-vigna-d-alceo?c=362,1
311,Château L`Eglise-Clinet,Château L'Eglise-Clinet, Frankreich ,Bordeaux, 2010 ,red,445.0,14.0,https://www.wein-direktimport.de/media/image/35/2d/fc/11180104_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-pomerol/chateau-l-eglise-clinet/1534/2010-chateau-l-eglise-clinet?c=362,1
312,Château Croix Figeac Premier Grand Cru Classé,Château Croix Figeac, Frankreich ,Bordeaux, 2009 ,red,38.0,14.0,https://www.wein-direktimport.de/media/image/bd/67/c4/Croix-Figeac-2009_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-emilion-premier-grand-cru-classe/chateau-croix-figeac/627/2009-chateau-croix-figeac-premier-grand-cru-classe?c=362,1
313,Barolo DOCG 'Gavarini Chiniera',Azienda Agricola Elio Grasso, Italien ,Piemont, 2013 ,red,77.0,14.0,https://www.wein-direktimport.de/media/image/23/1c/1d/Barolo-Gavarini-Chiniera5bd737cac7d5c_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/azienda-agricola-elio-grasso/1314/2013-barolo-docg-gavarini-chiniera?c=362,1
314,Barolo Ravera,Vietti, Italien ,Piemont, 2011 ,red,129.0,15.0,https://www.wein-direktimport.de/media/image/f3/1c/f9/12040615_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/vietti/815/2011-barolo-ravera?c=362,1
315,Barolo Lazzarito,Vietti, Italien ,Piemont, 2011 ,red,129.0,14.0,https://www.wein-direktimport.de/media/image/fb/7d/45/Vietti-Lazzarito-2011_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/vietti/814/2011-barolo-lazzarito?c=362,1
316,"Barbera d'Alba ""Vigna Scarrone"" Magnum",Vietti, Italien ,Piemont, 2012 ,red,79.0,14.0,https://www.wein-direktimport.de/media/image/9f/ce/23/Vietti-Barbera-d-Alba-Scarrone-MG-2012_200x300.jpg,https://www.wein-direktimport.de/weine/italien/piemont/vietti/808/2012-barbera-d-alba-vigna-scarrone-magnum?c=362,1
317,Château Grand-Mayne Grand Cru Classé Impérial,Château Grand-Mayne, Frankreich ,Bordeaux, 2005 ,red,680.0,14.0,https://www.wein-direktimport.de/media/image/39/f6/b4/Grand-Mayner-Logo5c6c249f567a2_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-emilion-grand-cru-classe/chateau-grand-mayne/616/2005-chateau-grand-mayne-grand-cru-classe-imperial?c=362,1
318,Château Rol Valentin Grand Cru Classé Magnum,Château Rol-Valentin, Frankreich ,Bordeaux, 2005 ,red,158.0,14.0,https://www.wein-direktimport.de/media/image/40/2b/1a/Rol-Valentin-2005_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-emilion-grand-cru-classe/chateau-rol-valentin/1353/2005-chateau-rol-valentin-grand-cru-classe-magnum?c=362,1
319,Château Bellevue Grand Cru Classé,Château Bellevue, Frankreich ,Bordeaux, 2005 ,red,95.0,14.0,https://www.wein-direktimport.de/media/image/bd/95/9d/Bellevue-2005_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-emilion/chateau-bellevue/601/2005-chateau-bellevue-grand-cru-classe?c=362,1
320,Château La Confession Grand Cru Classé,Château La Confession, Frankreich ,Bordeaux, 2010 ,red,59.0,14.0,https://www.wein-direktimport.de/media/image/0c/5d/58/11131702_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-emilion-grand-cru-classe/chateau-la-confession/634/2010-chateau-la-confession-grand-cru-classe?c=362,1
321,Château Croix de Labrie Grand Cru Classé,Château Croix de Labrie, Frankreich ,Bordeaux, 2010 ,red,85.0,14.0,https://www.wein-direktimport.de/media/image/a5/62/64/Croix-Labrie-o-J-jpg_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-emilion-grand-cru-classe/chateau-croix-de-labrie/3670/2010-chateau-croix-de-labrie-grand-cru-classe?c=362,1
322,Château Croix de Labrie Grand Cru Classé,Château Croix de Labrie, Frankreich ,Bordeaux, 2009 ,red,85.0,14.0,https://www.wein-direktimport.de/media/image/a5/62/64/Croix-Labrie-o-J-jpg_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-emilion-grand-cru-classe/chateau-croix-de-labrie/1464/2009-chateau-croix-de-labrie-grand-cru-classe?c=362,1
323,Château Croix de Labrie Grand Cru Classé,Château Croix de Labrie, Frankreich ,Bordeaux, 2005 ,red,85.0,14.0,https://www.wein-direktimport.de/media/image/a5/62/64/Croix-Labrie-o-J-jpg_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-emilion-grand-cru-classe/chateau-croix-de-labrie/610/2005-chateau-croix-de-labrie-grand-cru-classe?c=362,1
324,Château Rol Valentin Grand Cru Classé,Château Rol-Valentin, Frankreich ,Bordeaux, 2007 ,red,44.0,14.0,https://www.wein-direktimport.de/media/image/51/4c/2d/Rol-Valentin-2007_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-emilion-grand-cru-classe/chateau-rol-valentin/624/2007-chateau-rol-valentin-grand-cru-classe?c=362,1
325,Château Beauséjour Duffau-Lagarosse 1er Grand Cru Classé Magnum,Château Beauséjour Duffau-Lagarosse, Frankreich ,Bordeaux, 2009 ,red,950.0,14.5,https://www.wein-direktimport.de/media/image/37/33/aa/Beausejour-Duffau-Lagarosse-MG-2009_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-emilion-premier-grand-cru-classe/chateau-beausejour-duffau-lagarosse/629/2009-chateau-beausejour-duffau-lagarosse-1er-grand-cru-classe-magnum?c=362,1
326,Château d'Escurac Cru Bourgeois Magnum,Château d'Escurac, Frankreich ,Bordeaux, 2005 ,red,49.0,14.0,https://www.wein-direktimport.de/media/image/91/10/2a/Escurac-2005-MG_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-medoc/chateau-d-escurac/570/2005-chateau-d-escurac-cru-bourgeois-magnum?c=362,1
327,Château Léoville-Poyferré Grand Cru Classé,Château Léoville-Poyferré, Frankreich ,Bordeaux, 2010 ,red,169.0,14.5,https://www.wein-direktimport.de/media/image/ac/4b/2d/11200602_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-julien/chateau-leoville-poyferre/3669/2010-chateau-leoville-poyferre-grand-cru-classe?c=362,1
328,Château Phélan Ségur Cru Bourgeois Exceptionnel Impérial,Château Phélan-Ségur, Frankreich ,Bordeaux, 2006 ,red,490.0,14.0,https://www.wein-direktimport.de/media/image/91/5b/ee/Phelan-Segur-2006_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-estephe/chateau-phelan-segur/651/2006-chateau-phelan-segur-cru-bourgeois-exceptionnel-imperial?c=362,1
329,Château Côte de Baleau Grand Cru Classé Magnum,Château Côte de Baleau, Frankreich ,Bordeaux, 2005 ,red,59.0,14.0,https://www.wein-direktimport.de/media/image/g0/d2/db/Cote-Baleau-2005_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-saint-emilion-grand-cru-classe/chateau-cote-de-baleau/609/2005-chateau-cote-de-baleau-grand-cru-classe-magnum?c=362,1
